9312	688615023	XR_659857	XR_659857.1	7955
13042	74193289	AK151464	AK151464.1	10090
13042	74181338	AK150905	AK150905.1	10090
13042	26331753	AK036861	AK036861.1	10090
13042	12846253	AK010654	AK010654.1	10090
13042	51593582	BC080661	BC080661.1	10090
13042	74220288	AK152570	AK152570.1	10090
13042	524921123	XM_005064776	XM_005064776.1	10036
13042	23894529	AL683897	AL683897.5	10090
13042	694662348	XM_009487931	XM_009487931.1	36300
18714	83318690	CT009635	CT009635.18	10090
18714	57863218	AC154679	AC154679.2	10090
18714	755500610	XM_011239789	XM_011239789.1	10090
18714	133893139	NM_024254	NM_024254.3	10090
18714	15214556	BC012402	BC012402.1	10090
18714	13096839	BC003216	BC003216.1	10090
18714	74220288	AK152570	AK152570.1	10090
18714	74219818	AK168639	AK168639.1	10090
18714	74193289	AK151464	AK151464.1	10090
18714	74181338	AK150905	AK150905.1	10090
18714	26331753	AK036861	AK036861.1	10090
18714	12846253	AK010654	AK010654.1	10090
18714	51593582	BC080661	BC080661.1	10090
18714	532042915	XM_005364230	XM_005364230.1	79684
18714	725563229	XM_003925899	XM_003925899.2	39432
18714	672046602	XM_006234712	XM_006234712.2	10116
18714	524921123	XM_005064776	XM_005064776.1	10036
18714	172354613	NM_001109645	NM_001109645.2	10116
18714	23894529	AL683897	AL683897.5	10090
18714	795495112	XM_011710852	XM_011710852.1	9545
18714	795495107	XM_011710851	XM_011710851.1	9545
18714	795422819	XM_012091997	XM_012091997.1	9531
18714	795422816	XM_012091996	XM_012091996.1	9531
18714	795180324	XM_011989106	XM_011989106.1	9568
18714	686747150	XM_009249664	XM_009249664.1	9601
18714	686747148	XM_009249662	XM_009249662.1	9601
18714	686747147	XM_002825257	XM_002825257.2	9601
18714	685549695	XM_009209865	XM_009209865.1	9555
18714	675688121	XM_009005623	XM_009005623.1	9483
18714	675678181	XM_008965593	XM_008965593.1	9597
18714	675678178	XM_008965592	XM_008965592.1	9597
18714	674064975	XM_008841146	XM_008841146.1	1026970
18714	674064973	XM_008841145	XM_008841145.1	1026970
18714	649111714	KJ894729	KJ894729.1	32630
18714	635136905	XM_008017147	XM_008017147.1	60711
18714	635136901	XM_008017145	XM_008017145.1	60711
18714	635136899	XM_008017144	XM_008017144.1	60711
18714	625248281	XM_007617242	XM_007617242.1	10029
18714	625201225	XM_003503587	XM_003503587.2	10029
18714	544442279	XM_005559082	XM_005559082.1	9541
18714	544442277	XM_005559081	XM_005559081.1	9541
18714	426378508	XM_004065331	XM_004065331.1	9595
18714	402873860	XM_003900723	XM_003900723.1	9555
18714	397466510	XM_003804950	XM_003804950.1	9597
18714	332247373	XM_003272785	XM_003272785.1	61853
18714	298916388	FQ219931	FQ219931.1	10116
18714	194688139	NM_024713	NM_024713.2	9606
18714	168743994	CU693167	CU693167.1	32630
18714	158262056	NR_003954	NR_003954.1	9606
18714	158259502	AK293021	AK293021.1	9606
18714	694958562	XM_009428733	XM_009428733.1	9598
18714	117645889	AM393535	AM393535.1	32630
18714	114656155	XM_001165269	XM_001165269.1	9598
18714	45709624	BC067801	BC067801.1	9606
18714	11182157	AL138916	AL138916.14	9606
18714	10438985	AK026210	AK026210.1	9606
18714	83404924	BC111000	BC111000.1	9606
18714	21734278	AL833631	AL833631.1	9606
18714	20072804	BC026234	BC026234.1	9606
18714	12053310	AL136908	AL136908.1	9606
18714	426354834	XR_174965	XR_174965.1	9595
18714	724936146	XM_010386317	XM_010386317.1	61622
18714	671019388	XM_008702291	XM_008702291.1	29073
18714	664715155	XR_544274	XR_544274.1	9798
18714	664715153	XM_008516347	XM_008516347.1	9798
18714	545196059	XM_005603167	XM_005603167.1	9796
18714	507578150	XM_004672540	XM_004672540.1	51337
18714	505828571	XM_004609537	XM_004609537.1	42254
18714	504130958	XM_004578209	XM_004578209.1	9978
18714	478494157	XM_004421370	XM_004421370.1	73337
18714	472390260	XM_004414387	XM_004414387.1	9708
18714	395837620	XM_003791681	XM_003791681.1	30611
18714	795372085	XM_011932690	XM_011932690.1	336983
18714	767985300	XM_005254668	XM_005254668.2	9606
18714	759104737	XM_011354858	XM_011354858.1	132908
18714	744567749	XM_010981163	XM_010981163.1	9838
18714	743738444	XM_010965317	XM_010965317.1	9837
18714	731217121	XM_010624607	XM_010624607.1	885580
18714	694958561	XR_674445	XR_674445.1	9598
18714	694918747	XR_022405	XR_022405.3	9598
18714	675713516	XR_610660	XR_610660.1	9597
18714	675678185	XM_008965597	XM_008965597.1	9597
18714	667346132	XM_008565281	XM_008565281.1	482537
18714	641704735	XM_008142954	XM_008142954.1	29078
18714	640813781	XM_008065408	XM_008065408.1	9478
18714	640776153	XR_503802	XR_503802.1	9478
18714	602701479	XM_007462523	XM_007462523.1	118797
18714	594665554	XM_007180823	XM_007180823.1	310752
18714	593744851	XM_007127723	XM_007127723.1	9755
18714	593744849	XM_007127722	XM_007127722.1	9755
18714	586531364	XM_006920527	XM_006920527.1	9402
18714	584039266	XM_006778177	XM_006778177.1	225400
18714	560937287	XM_006194388	XM_006194388.1	419612
18714	558119418	XM_006087477	XM_006087477.1	59463
18714	554588926	XM_005885755	XM_005885755.1	109478
18714	532103190	XM_005337141	XM_005337141.1	43179
18714	513000026	XM_004861494	XM_004861494.1	10181
18714	512923044	XM_004904824	XM_004904824.1	10181
18714	507963473	XM_004687953	XM_004687953.1	143302
18714	507689988	XM_004712739	XM_004712739.1	9371
10113	83318690	CT009635	CT009635.18	10090
10113	57863218	AC154679	AC154679.2	10090
10113	755500610	XM_011239789	XM_011239789.1	10090
10113	133893139	NM_024254	NM_024254.3	10090
10113	15214556	BC012402	BC012402.1	10090
10113	13096839	BC003216	BC003216.1	10090
10113	74220288	AK152570	AK152570.1	10090
10113	74219818	AK168639	AK168639.1	10090
10113	74193289	AK151464	AK151464.1	10090
10113	74181338	AK150905	AK150905.1	10090
10113	26331753	AK036861	AK036861.1	10090
10113	12846253	AK010654	AK010654.1	10090
10113	51593582	BC080661	BC080661.1	10090
10113	672046602	XM_006234712	XM_006234712.2	10116
10113	172354613	NM_001109645	NM_001109645.2	10116
10113	298916388	FQ219931	FQ219931.1	10116
10113	524921123	XM_005064776	XM_005064776.1	10036
10113	23894529	AL683897	AL683897.5	10090
77	755500610	XM_011239789	XM_011239789.1	10090
77	133893139	NM_024254	NM_024254.3	10090
77	15214556	BC012402	BC012402.1	10090
77	13096839	BC003216	BC003216.1	10090
77	74219818	AK168639	AK168639.1	10090
77	74193289	AK151464	AK151464.1	10090
77	74181338	AK150905	AK150905.1	10090
77	26331753	AK036861	AK036861.1	10090
77	12846253	AK010654	AK010654.1	10090
77	83318690	CT009635	CT009635.18	10090
77	57863218	AC154679	AC154679.2	10090
77	51593582	BC080661	BC080661.1	10090
77	74220288	AK152570	AK152570.1	10090
77	672046602	XM_006234712	XM_006234712.2	10116
77	172354613	NM_001109645	NM_001109645.2	10116
77	625248281	XM_007617242	XM_007617242.1	10029
77	625201225	XM_003503587	XM_003503587.2	10029
77	589960284	XM_006992658	XM_006992658.1	230844
77	532042915	XM_005364230	XM_005364230.1	79684
77	674064975	XM_008841146	XM_008841146.1	1026970
77	674064973	XM_008841145	XM_008841145.1	1026970
77	524921123	XM_005064776	XM_005064776.1	10036
77	23894529	AL683897	AL683897.5	10090
77	507695521	XM_004643128	XM_004643128.1	10160
77	507578150	XM_004672540	XM_004672540.1	51337
77	533132406	XM_005381162	XM_005381162.1	34839
77	533132404	XM_005381161	XM_005381161.1	34839
77	533132402	XM_005381160	XM_005381160.1	34839
77	533132400	XM_005381159	XM_005381159.1	34839
77	298916388	FQ219931	FQ219931.1	10116
29541	83318690	CT009635	CT009635.18	10090
29541	57863218	AC154679	AC154679.2	10090
29541	755500610	XM_011239789	XM_011239789.1	10090
29541	133893139	NM_024254	NM_024254.3	10090
29541	15214556	BC012402	BC012402.1	10090
29541	13096839	BC003216	BC003216.1	10090
29541	74220288	AK152570	AK152570.1	10090
29541	74219818	AK168639	AK168639.1	10090
29541	74193289	AK151464	AK151464.1	10090
29541	74181338	AK150905	AK150905.1	10090
29541	26331753	AK036861	AK036861.1	10090
29541	12846253	AK010654	AK010654.1	10090
29541	51593582	BC080661	BC080661.1	10090
29541	532042915	XM_005364230	XM_005364230.1	79684
29541	524921123	XM_005064776	XM_005064776.1	10036
29541	795495112	XM_011710852	XM_011710852.1	9545
29541	795495107	XM_011710851	XM_011710851.1	9545
29541	795422819	XM_012091997	XM_012091997.1	9531
29541	795422816	XM_012091996	XM_012091996.1	9531
29541	795180324	XM_011989106	XM_011989106.1	9568
29541	685549695	XM_009209865	XM_009209865.1	9555
29541	675688121	XM_009005623	XM_009005623.1	9483
29541	675678181	XM_008965593	XM_008965593.1	9597
29541	675678178	XM_008965592	XM_008965592.1	9597
29541	674064975	XM_008841146	XM_008841146.1	1026970
29541	674064973	XM_008841145	XM_008841145.1	1026970
29541	672046602	XM_006234712	XM_006234712.2	10116
29541	649111714	KJ894729	KJ894729.1	32630
29541	635136905	XM_008017147	XM_008017147.1	60711
29541	635136901	XM_008017145	XM_008017145.1	60711
29541	635136899	XM_008017144	XM_008017144.1	60711
29541	625248281	XM_007617242	XM_007617242.1	10029
29541	625201225	XM_003503587	XM_003503587.2	10029
29541	544442279	XM_005559082	XM_005559082.1	9541
29541	544442277	XM_005559081	XM_005559081.1	9541
29541	504130958	XM_004578209	XM_004578209.1	9978
29541	426378508	XM_004065331	XM_004065331.1	9595
29541	426354834	XR_174965	XR_174965.1	9595
29541	402873860	XM_003900723	XM_003900723.1	9555
29541	397466510	XM_003804950	XM_003804950.1	9597
29541	332247373	XM_003272785	XM_003272785.1	61853
29541	298916388	FQ219931	FQ219931.1	10116
29541	194688139	NM_024713	NM_024713.2	9606
29541	172354613	NM_001109645	NM_001109645.2	10116
29541	168743994	CU693167	CU693167.1	32630
29541	158262056	NR_003954	NR_003954.1	9606
29541	158259502	AK293021	AK293021.1	9606
29541	694958562	XM_009428733	XM_009428733.1	9598
29541	117645889	AM393535	AM393535.1	32630
29541	114656155	XM_001165269	XM_001165269.1	9598
29541	45709624	BC067801	BC067801.1	9606
29541	11182157	AL138916	AL138916.14	9606
29541	10438985	AK026210	AK026210.1	9606
29541	83404924	BC111000	BC111000.1	9606
29541	21734278	AL833631	AL833631.1	9606
29541	20072804	BC026234	BC026234.1	9606
29541	12053310	AL136908	AL136908.1	9606
29541	724936146	XM_010386317	XM_010386317.1	61622
29541	694918747	XR_022405	XR_022405.3	9598
29541	686747150	XM_009249664	XM_009249664.1	9601
29541	686747148	XM_009249662	XM_009249662.1	9601
29541	686747147	XM_002825257	XM_002825257.2	9601
29541	675713516	XR_610660	XR_610660.1	9597
29541	671019388	XM_008702291	XM_008702291.1	29073
29541	664715155	XR_544274	XR_544274.1	9798
29541	664715153	XM_008516347	XM_008516347.1	9798
29541	545196059	XM_005603167	XM_005603167.1	9796
29541	507578150	XM_004672540	XM_004672540.1	51337
29541	505828571	XM_004609537	XM_004609537.1	42254
29541	478494157	XM_004421370	XM_004421370.1	73337
29541	472390260	XM_004414387	XM_004414387.1	9708
29541	395837620	XM_003791681	XM_003791681.1	30611
29541	795372085	XM_011932690	XM_011932690.1	336983
29541	759104737	XM_011354858	XM_011354858.1	132908
29541	744567749	XM_010981163	XM_010981163.1	9838
29541	743738444	XM_010965317	XM_010965317.1	9837
29541	731217121	XM_010624607	XM_010624607.1	885580
29541	725563229	XM_003925899	XM_003925899.2	39432
29541	655863537	XR_518946	XR_518946.1	9986
29541	655863536	XR_518945	XR_518945.1	9986
29541	655863535	XR_518944	XR_518944.1	9986
29541	655863534	XM_002718010	XM_002718010.2	9986
29541	640813781	XM_008065408	XM_008065408.1	9478
29541	640776153	XR_503802	XR_503802.1	9478
29541	602701479	XM_007462523	XM_007462523.1	118797
29541	594665554	XM_007180823	XM_007180823.1	310752
29541	593744851	XM_007127723	XM_007127723.1	9755
29541	593744849	XM_007127722	XM_007127722.1	9755
29541	586531364	XM_006920527	XM_006920527.1	9402
29541	560937287	XM_006194388	XM_006194388.1	419612
29541	532103190	XM_005337141	XM_005337141.1	43179
29541	513000026	XM_004861494	XM_004861494.1	10181
29541	512923044	XM_004904824	XM_004904824.1	10181
29541	507963473	XM_004687953	XM_004687953.1	143302
29541	470596409	XM_004310933	XM_004310933.1	9739
29541	466029934	XM_004274041	XM_004274041.1	9733
29541	803317785	XM_012161728	XM_012161728.1	9938
29541	803262484	XR_001031325	XR_001031325.1	9938
29541	803142618	XR_001044941	XR_001044941.1	9940
29541	803091179	XM_004010418	XM_004010418.2	9940
27622	755500610	XM_011239789	XM_011239789.1	10090
27622	133893139	NM_024254	NM_024254.3	10090
27622	15214556	BC012402	BC012402.1	10090
27622	13096839	BC003216	BC003216.1	10090
27622	74220288	AK152570	AK152570.1	10090
27622	74219818	AK168639	AK168639.1	10090
27622	74193289	AK151464	AK151464.1	10090
27622	74181338	AK150905	AK150905.1	10090
27622	26331753	AK036861	AK036861.1	10090
27622	12846253	AK010654	AK010654.1	10090
27622	51593582	BC080661	BC080661.1	10090
27622	83318690	CT009635	CT009635.18	10090
27622	57863218	AC154679	AC154679.2	10090
27622	532042915	XM_005364230	XM_005364230.1	79684
27622	524921123	XM_005064776	XM_005064776.1	10036
27622	795495112	XM_011710852	XM_011710852.1	9545
27622	795495107	XM_011710851	XM_011710851.1	9545
27622	795422819	XM_012091997	XM_012091997.1	9531
27622	795422816	XM_012091996	XM_012091996.1	9531
27622	795180324	XM_011989106	XM_011989106.1	9568
27622	685549695	XM_009209865	XM_009209865.1	9555
27622	675688121	XM_009005623	XM_009005623.1	9483
27622	675678181	XM_008965593	XM_008965593.1	9597
27622	675678178	XM_008965592	XM_008965592.1	9597
27622	674064975	XM_008841146	XM_008841146.1	1026970
27622	674064973	XM_008841145	XM_008841145.1	1026970
27622	672046602	XM_006234712	XM_006234712.2	10116
27622	649111714	KJ894729	KJ894729.1	32630
27622	635136905	XM_008017147	XM_008017147.1	60711
27622	635136901	XM_008017145	XM_008017145.1	60711
27622	635136899	XM_008017144	XM_008017144.1	60711
27622	625248281	XM_007617242	XM_007617242.1	10029
27622	625201225	XM_003503587	XM_003503587.2	10029
27622	544442279	XM_005559082	XM_005559082.1	9541
27622	544442277	XM_005559081	XM_005559081.1	9541
27622	504130958	XM_004578209	XM_004578209.1	9978
27622	426378508	XM_004065331	XM_004065331.1	9595
27622	426354834	XR_174965	XR_174965.1	9595
27622	402873860	XM_003900723	XM_003900723.1	9555
27622	397466510	XM_003804950	XM_003804950.1	9597
27622	332247373	XM_003272785	XM_003272785.1	61853
27622	298916388	FQ219931	FQ219931.1	10116
27622	194688139	NM_024713	NM_024713.2	9606
27622	172354613	NM_001109645	NM_001109645.2	10116
27622	168743994	CU693167	CU693167.1	32630
27622	158262056	NR_003954	NR_003954.1	9606
27622	158259502	AK293021	AK293021.1	9606
27622	694958562	XM_009428733	XM_009428733.1	9598
27622	117645889	AM393535	AM393535.1	32630
27622	114656155	XM_001165269	XM_001165269.1	9598
27622	45709624	BC067801	BC067801.1	9606
27622	11182157	AL138916	AL138916.14	9606
27622	10438985	AK026210	AK026210.1	9606
27622	83404924	BC111000	BC111000.1	9606
27622	21734278	AL833631	AL833631.1	9606
27622	20072804	BC026234	BC026234.1	9606
27622	12053310	AL136908	AL136908.1	9606
27622	724936146	XM_010386317	XM_010386317.1	61622
27622	694918747	XR_022405	XR_022405.3	9598
27622	686747150	XM_009249664	XM_009249664.1	9601
27622	686747148	XM_009249662	XM_009249662.1	9601
27622	686747147	XM_002825257	XM_002825257.2	9601
27622	675713516	XR_610660	XR_610660.1	9597
27622	664715155	XR_544274	XR_544274.1	9798
27622	664715153	XM_008516347	XM_008516347.1	9798
27622	545196059	XM_005603167	XM_005603167.1	9796
27622	507578150	XM_004672540	XM_004672540.1	51337
27622	505828571	XM_004609537	XM_004609537.1	42254
27622	478494157	XM_004421370	XM_004421370.1	73337
27622	472390260	XM_004414387	XM_004414387.1	9708
27622	395837620	XM_003791681	XM_003791681.1	30611
27622	795372085	XM_011932690	XM_011932690.1	336983
27622	23894529	AL683897	AL683897.5	10090
27622	803317785	XM_012161728	XM_012161728.1	9938
27622	803262484	XR_001031325	XR_001031325.1	9938
27622	803142618	XR_001044941	XR_001044941.1	9940
27622	803091179	XM_004010418	XM_004010418.2	9940
27622	759104737	XM_011354858	XM_011354858.1	132908
27622	752423001	XM_002925208	XM_002925208.2	9646
27622	744567749	XM_010981163	XM_010981163.1	9838
27622	743738444	XM_010965317	XM_010965317.1	9837
27622	731217121	XM_010624607	XM_010624607.1	885580
27622	725563229	XM_003925899	XM_003925899.2	39432
27622	671019388	XM_008702291	XM_008702291.1	29073
27622	640813781	XM_008065408	XM_008065408.1	9478
27622	640776153	XR_503802	XR_503802.1	9478
27622	602701479	XM_007462523	XM_007462523.1	118797
27622	594665554	XM_007180823	XM_007180823.1	310752
27622	593744851	XM_007127723	XM_007127723.1	9755
27622	593744849	XM_007127722	XM_007127722.1	9755
27622	586531364	XM_006920527	XM_006920527.1	9402
27622	560937287	XM_006194388	XM_006194388.1	419612
27622	548482244	XM_005685452	XM_005685452.1	9925
27622	513000026	XM_004861494	XM_004861494.1	10181
27622	512923044	XM_004904824	XM_004904824.1	10181
27622	507963473	XM_004687953	XM_004687953.1	143302
27622	470596409	XM_004310933	XM_004310933.1	9739
27622	466029934	XM_004274041	XM_004274041.1	9733
27622	755741374	XM_003987306	XM_003987306.3	9685
27622	742142723	XM_010844674	XM_010844674.1	43346
18261	83318690	CT009635	CT009635.18	10090
18261	57863218	AC154679	AC154679.2	10090
18261	755500610	XM_011239789	XM_011239789.1	10090
18261	133893139	NM_024254	NM_024254.3	10090
18261	15214556	BC012402	BC012402.1	10090
18261	13096839	BC003216	BC003216.1	10090
18261	74220288	AK152570	AK152570.1	10090
18261	74219818	AK168639	AK168639.1	10090
18261	74193289	AK151464	AK151464.1	10090
18261	74181338	AK150905	AK150905.1	10090
18261	26331753	AK036861	AK036861.1	10090
18261	12846253	AK010654	AK010654.1	10090
18261	51593582	BC080661	BC080661.1	10090
18261	23894529	AL683897	AL683897.5	10090
18261	672046602	XM_006234712	XM_006234712.2	10116
18261	172354613	NM_001109645	NM_001109645.2	10116
18261	524921123	XM_005064776	XM_005064776.1	10036
18261	625248281	XM_007617242	XM_007617242.1	10029
18261	625201225	XM_003503587	XM_003503587.2	10029
18261	532042915	XM_005364230	XM_005364230.1	79684
18261	298916388	FQ219931	FQ219931.1	10116
18261	725563229	XM_003925899	XM_003925899.2	39432
18261	675688121	XM_009005623	XM_009005623.1	9483
18261	667346132	XM_008565281	XM_008565281.1	482537
18261	507578150	XM_004672540	XM_004672540.1	51337
18261	795495112	XM_011710852	XM_011710852.1	9545
18261	795495107	XM_011710851	XM_011710851.1	9545
18261	795422819	XM_012091997	XM_012091997.1	9531
18261	795422816	XM_012091996	XM_012091996.1	9531
18261	795422810	XM_012091995	XM_012091995.1	9531
18261	795422805	XM_012091994	XM_012091994.1	9531
18261	795422795	XM_012091993	XM_012091993.1	9531
18261	795180324	XM_011989106	XM_011989106.1	9568
18261	767985301	XM_011522021	XM_011522021.1	9606
18261	767985300	XM_005254668	XM_005254668.2	9606
18261	725586784	XM_010346265	XM_010346265.1	39432
18261	725586782	XM_010346264	XM_010346264.1	39432
18261	694958561	XR_674445	XR_674445.1	9598
18261	694958559	XM_009428732	XM_009428732.1	9598
18261	694958557	XM_009428731	XM_009428731.1	9598
18261	694958555	XM_009428730	XM_009428730.1	9598
18261	686747150	XM_009249664	XM_009249664.1	9601
18261	686747148	XM_009249662	XM_009249662.1	9601
18261	686747147	XM_002825257	XM_002825257.2	9601
18261	685549695	XM_009209865	XM_009209865.1	9555
18261	675678185	XM_008965597	XM_008965597.1	9597
18261	675678181	XM_008965593	XM_008965593.1	9597
18261	675678178	XM_008965592	XM_008965592.1	9597
18261	674064975	XM_008841146	XM_008841146.1	1026970
18261	674064973	XM_008841145	XM_008841145.1	1026970
18261	664715155	XR_544274	XR_544274.1	9798
18261	664715153	XM_008516347	XM_008516347.1	9798
18261	649111714	KJ894729	KJ894729.1	32630
18261	640776153	XR_503802	XR_503802.1	9478
